date,market,commodity,unit,price,currency,admin1,admin2,latitude,longitude,category,pricetype,priceflag
#date,#loc+market+name,#item+name,#item+unit,#value,#currency+code,#adm1+name,#adm2+name,#geo+lat,#geo+lon,#item+type,#item+price+type,#item+price+flag
2020-09-15,Accra,Sorghum,KG,3.45,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Retail,aggregate
2020-09-15,Accra,Yam,250 KG,563.28,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Wholesale,aggregate
2020-09-15,Accra,Yam,KG,2.78,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,cereals and tubers,Retail,aggregate
2020-09-15,Accra,Meat (chicken),10 KG,195,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,"meat, fish and eggs",Wholesale,aggregate
2020-09-15,Accra,Cowpeas,KG,4.11,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,pulses and nuts,Retail,aggregate
2020-09-15,Accra,Cowpeas (white),109 KG,280,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,pulses and nuts,Wholesale,aggregate
2020-09-15,Accra,Soybeans,109 KG,30,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,pulses and nuts,Wholesale,aggregate
2020-09-15,Accra,Peppers (dried),16 KG,208.42,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Wholesale,aggregate
2020-09-15,Accra,Peppers (dried),KG,17.5,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Retail,aggregate
2020-09-15,Accra,Peppers (fresh),20 KG,380,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Wholesale,aggregate
2020-09-15,Accra,Peppers (fresh),KG,7.31,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Retail,aggregate
2020-09-15,Accra,Plantains (apem),Bunch,21.51,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Wholesale,aggregate
2020-09-15,Accra,Plantains (apentu),Bunch,25.86,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Wholesale,aggregate
2020-09-15,Accra,Plantains (apentu),KG,2.69,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Retail,aggregate
2020-09-15,Accra,Tomatoes (local),KG,6.57,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Retail,aggregate
2020-09-15,Accra,Tomatoes (navrongo),52 KG,95.73,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Wholesale,aggregate
2020-09-15,Accra,Tomatoes (navrongo),KG,3.66,GHS,GREATER ACCRA,ACCRA METROPOLIS,5.55,-0.22,vegetables and fruits,Retail,aggregate
2020-09-15,Tema,Gari,68 KG,291.55,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Wholesale,aggregate
2020-09-15,Tema,Gari,KG,4.58,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Retail,aggregate
2020-09-15,Tema,Maize,100 KG,240,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Wholesale,aggregate
2020-09-15,Tema,Maize (yellow),KG,2.57,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Retail,aggregate
2020-09-15,Tema,Millet,93 KG,328.38,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Wholesale,aggregate
2020-09-15,Tema,Millet,KG,4.44,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Retail,aggregate
2020-09-15,Tema,Rice (imported),50 KG,452,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Wholesale,aggregate
2020-09-15,Tema,Rice (imported),KG,11.11,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Retail,aggregate
2020-09-15,Tema,Sorghum,KG,5.56,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Retail,aggregate
2020-09-15,Tema,Yam (puna),250 KG,967.82,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Wholesale,aggregate
2020-09-15,Tema,Yam (puna),KG,4.06,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,cereals and tubers,Retail,aggregate
2020-09-15,Tema,Cowpeas,KG,5.22,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,pulses and nuts,Retail,aggregate
2020-09-15,Tema,Cowpeas (white),109 KG,460.75,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,pulses and nuts,Wholesale,aggregate
2020-09-15,Tema,Soybeans,KG,12,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,pulses and nuts,Retail,aggregate
2020-09-15,Tema,Eggplants,27 KG,620.26,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Wholesale,aggregate
2020-09-15,Tema,Eggplants,KG,9.14,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Retail,aggregate
2020-09-15,Tema,Onions,KG,33.33,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Retail,aggregate
2020-09-15,Tema,Peppers (fresh),20 KG,654.26,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Wholesale,aggregate
2020-09-15,Tema,Plantains (apem),Bunch,40,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Wholesale,aggregate
2020-09-15,Tema,Plantains (apem),KG,11.2,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Retail,aggregate
2020-09-15,Tema,Tomatoes (local),52 KG,248.26,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Wholesale,aggregate
2020-09-15,Tema,Tomatoes (local),KG,4.85,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Retail,aggregate
2020-09-15,Tema,Tomatoes (navrongo),52 KG,89.41,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Wholesale,aggregate
2020-09-15,Tema,Tomatoes (navrongo),KG,5.56,GHS,GREATER ACCRA,TEMA METROPOLIS,5.62,-0.02,vegetables and fruits,Retail,aggregate
2020-09-15,Tamale,Cassava,91 KG,208,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,aggregate
2020-09-15,Tamale,Gari,68 KG,141.67,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,aggregate
2020-09-15,Tamale,Gari,KG,2.54,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Retail,aggregate
2020-09-15,Tamale,Maize,KG,1.36,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Retail,aggregate
2020-09-15,Tamale,Millet,KG,3.16,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Retail,aggregate
2020-09-15,Tamale,Rice (imported),50 KG,379.31,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,aggregate
2020-09-15,Tamale,Rice (imported),KG,8.72,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Retail,aggregate
2020-09-15,Tamale,Rice (local),50 KG,142.86,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,aggregate
2020-09-15,Tamale,Rice (local),KG,3.14,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Retail,aggregate
2020-09-15,Tamale,Sorghum,109 KG,251.54,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,aggregate
2020-09-15,Tamale,Sorghum,KG,2.73,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Retail,aggregate
2020-09-15,Tamale,Yam,250 KG,519.48,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,aggregate
2020-09-15,Tamale,Yam,KG,1.81,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Retail,aggregate
2020-09-15,Tamale,Yam (puna),250 KG,416.67,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Wholesale,aggregate
2020-09-15,Tamale,Yam (puna),KG,2.29,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,cereals and tubers,Retail,aggregate
2020-09-15,Tamale,Cowpeas,KG,2.66,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,pulses and nuts,Retail,aggregate
2020-09-15,Tamale,Eggplants,27 KG,204.4,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,vegetables and fruits,Wholesale,aggregate
2020-09-15,Tamale,Eggplants,KG,4.06,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,vegetables and fruits,Retail,aggregate
2020-09-15,Tamale,Onions,KG,8.57,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,vegetables and fruits,Retail,aggregate
2020-09-15,Tamale,Peppers (fresh),20 KG,566.8,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,vegetables and fruits,Wholesale,aggregate
2020-09-15,Tamale,Peppers (fresh),KG,5.53,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,vegetables and fruits,Retail,aggregate
2020-09-15,Tamale,Plantains (apem),Bunch,47.06,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,vegetables and fruits,Wholesale,aggregate
2020-09-15,Tamale,Plantains (apem),KG,5.77,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,vegetables and fruits,Retail,aggregate
2020-09-15,Tamale,Plantains (apentu),KG,5.77,GHS,NORTHERN,TAMALE NORTH SUB METRO,9.4,-0.83,vegetables and fruits,Retail,aggregate
2020-09-15,Yendi,Gari,KG,2.43,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,cereals and tubers,Retail,aggregate
2020-09-15,Yendi,Maize,100 KG,123,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,cereals and tubers,Wholesale,aggregate
2020-09-15,Yendi,Maize,KG,1.3,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,cereals and tubers,Retail,aggregate
2020-09-15,Yendi,Millet,KG,2.99,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,cereals and tubers,Retail,aggregate
2020-09-15,Yendi,Rice (imported),50 KG,380,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,cereals and tubers,Wholesale,aggregate
2020-09-15,Yendi,Rice (local),50 KG,155.5,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,cereals and tubers,Wholesale,aggregate
2020-09-15,Yendi,Rice (local),KG,3.66,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,cereals and tubers,Retail,aggregate
2020-09-15,Yendi,Sorghum,109 KG,226.72,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,cereals and tubers,Wholesale,aggregate
2020-09-15,Yendi,Yam (puna),KG,1.32,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,cereals and tubers,Retail,aggregate
2020-09-15,Yendi,Eggs,30 pcs,110,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,"meat, fish and eggs",Wholesale,aggregate
2020-09-15,Yendi,Cowpeas (white),109 KG,194.02,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,pulses and nuts,Wholesale,aggregate
2020-09-15,Yendi,Soybeans,KG,14,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,pulses and nuts,Retail,aggregate
2020-09-15,Yendi,Onions,73 KG,146.4,GHS,NORTHERN,YENDI MUNICIPAL,9.45,-0.01,vegetables and fruits,Wholesale,aggregate
2020-09-15,Bolga,Cassava,91 KG,575,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,aggregate
2020-09-15,Bolga,Cassava,KG,6.66,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Retail,aggregate
2020-09-15,Bolga,Gari,68 KG,228,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,aggregate
2020-09-15,Bolga,Gari,KG,3.51,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Retail,aggregate
2020-09-15,Bolga,Maize,KG,1.65,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Retail,aggregate
2020-09-15,Bolga,Maize (yellow),100 KG,148.75,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Wholesale,aggregate
2020-09-15,Bolga,Maize (yellow),KG,1.65,GHS,UPPER EAST,BOLGATANGA MUNICIPAL,10.79,-0.85,cereals and tubers,Retail,aggregate
